Name,Value
Protection Points : Vertical Obstructions : Tower-High,282002
Sustainment Points : Ambulance Exchange Point,320100
Sustainment Points : Ammunition Supply Point,320200
Sustainment Points : Ammunition Transfer Point,320300
Sustainment Points : Cannibalization Point,320400
Sustainment Points : Casualty Collection Point,320500
Sustainment Points : Civilian Collection Point,320600
Sustainment Points : Detainee Collection Point,320700
Sustainment Points : Enemy Prisoner of War Collection Point,320800
Sustainment Points : Logistics Release Point,320900
Sustainment Points : Maintenance Collection Point (MCP),321000
Sustainment Points : Medical Evacuation (MEDEVAC) Pick-up Point,321100
Sustainment Points : Rearm-Refuel and Resupply Point (R3P),321200
Sustainment Points : Refuel on the Move (ROM) Point,321300
Sustainment Points : Traffic Control Post (TCP),321400
Sustainment Points : Trailer Transfer Point (TTP),321500
Sustainment Points : Unit Maintenance Collection Point (UMCP),321600
Sustainment Points : General Supply,321700
Sustainment Points : General Supply : NATO Class I Supply Point,321701
Sustainment Points : General Supply : NATO Class II Supply Point,321702
Sustainment Points : General Supply : NATO Class III Supply Point,321703
Sustainment Points : General Supply : NATO Class IV Supply Point,321704
Sustainment Points : General Supply : NATO Class V Supply Point,321705
Sustainment Points : General Supply : NATO Multiple Class Supply Point,321706
Sustainment Points : General Supply : US Class I Supply Point,321707
Sustainment Points : General Supply : US Class II Supply Point,321708
Sustainment Points : General Supply : US Class III Supply Point,321709
Sustainment Points : General Supply : US Class IV Supply Point,321710
Sustainment Points : General Supply : US Class V Supply Point,321711
Sustainment Points : General Supply : US Class VI Supply Point,321712
Sustainment Points : General Supply : US Class VII Supply Point,321713
Sustainment Points : General Supply : US Class VIII Supply Point,321714
Sustainment Points : General Supply : US Class IX Supply Point,321715
Sustainment Points : General Supply : US Class X Supply Point,321716
Sustainment Points : Medical Supply Point,321800
Mission Tasks : Destroy,340900
Mission Tasks : Interdict,341400
Mission Tasks : Neutralize,341600
